setting_id,group,seed,test_family,word_length,method,implementation,accuracy,loss,ece,zero_shot_action_accuracy,multiplication_error,training_examples,generator_supervision,multiplication_table_supervision,trainable_parameters,label_permutation_hash_passed,execution_commit,source_sha256
D4_s0,D4,0,word_length_only,9,sequence_mlp,fixed_random_feature_ridge_model,0.24022346368715083,2.2880308123722712,0.12193244835380246,0.24022346368715083,0.7597765363128491,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,sequence_mlp,fixed_random_feature_ridge_model,0.0019230769230769232,2.6908205081071954,0.3642361697570689,0.0019230769230769232,0.9980769230769231,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,4,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.700908025708768,0.3562425012832074,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,5,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.28252032520325204,2.208745453133922,0.08173277473858595,0.28252032520325204,0.717479674796748,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,6,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.5970420033706594,0.3667183732114366,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,7,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.2664015904572565,2.231933626375043,0.12033414778258736,0.2664015904572565,0.7335984095427436,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,8,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.737177397359458,0.3680870839792127,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,9,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.24394785847299813,2.3185623027865625,0.1147280871480123,0.24394785847299813,0.7560521415270018,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.6990397595482003,0.3661592466801458,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,4,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0738935822087432,0.6437574987167926,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,5,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.066970796678566,0.6406785146443914,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,6,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0517870899688528,0.6332816267885635,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,7,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.072634321503883,0.6418490206464034,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,8,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.047567842505668,0.6319129160207874,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,9,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0716314288324424,0.641962469210003,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0529110999986837,0.633840753319854,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,4,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0738935822087432,0.6437574987167926,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,5,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.066970796678566,0.6406785146443914,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,6,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0517870899688528,0.6332816267885635,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,7,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.072634321503883,0.6418490206464034,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,8,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.047567842505668,0.6319129160207874,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,9,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0716314288324424,0.641962469210003,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0529110999986837,0.633840753319854,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,4,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0738935822087432,0.6437574987167926,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,5,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.066970796678566,0.6406785146443914,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,6,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0517870899688528,0.6332816267885635,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,7,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.072634321503883,0.6418490206464034,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,8,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.047567842505668,0.6319129160207874,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,9,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0716314288324424,0.641962469210003,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0529110999986837,0.633840753319854,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,4,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0738935822087432,0.6437574987167926,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,5,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.066970796678566,0.6406785146443914,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,6,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0517870899688528,0.6332816267885635,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,7,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.072634321503883,0.6418490206464034,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,8,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.047567842505668,0.6319129160207874,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,9,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0716314288324424,0.641962469210003,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0529110999986837,0.633840753319854,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,4,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0738935822087432,0.6437574987167926,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,5,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.066970796678566,0.6406785146443914,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,6,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0517870899688528,0.6332816267885635,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,7,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.072634321503883,0.6418490206464034,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,8,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.047567842505668,0.6319129160207874,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,9,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0716314288324424,0.641962469210003,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0529110999986837,0.633840753319854,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,4,lookup_table_diagnostic,training_action_majority,0.0,2.6649722271480485,0.3562425012832074,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,5,lookup_table_diagnostic,training_action_majority,0.2784552845528455,2.228763769558393,0.09799293734021197,0.2784552845528455,0.7215447154471545,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,6,lookup_table_diagnostic,training_action_majority,0.0,2.6494495298327534,0.3667183732114366,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,7,lookup_table_diagnostic,training_action_majority,0.2524850894632207,2.2771084826406867,0.11012940582709348,0.2524850894632207,0.7475149105367793,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,8,lookup_table_diagnostic,training_action_majority,0.0,2.7017347849816207,0.3680870839792127,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,9,lookup_table_diagnostic,training_action_majority,0.24581005586592178,2.284448022737623,0.11286588975508868,0.24581005586592178,0.7541899441340782,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s0,D4,0,word_length_only,10,lookup_table_diagnostic,training_action_majority,0.0,2.660239647326844,0.3661592466801458,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,4,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0746010112973852,0.6408351772655843,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,5,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.090948645101299,0.6479549446194459,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,6,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0582671853318137,0.6354410581499559,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,7,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0617005592649922,0.637824747843063,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,8,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0633976372956044,0.637891519109056,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,9,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.053753629913177,0.6335245765083539,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,10,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0356190631676148,0.6269970091994139,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,4,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.709149594320815,0.3591648227344158,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,5,generic_moe,ridge_word_encoder_proxy_not_moe,0.2833333333333333,2.260282232284596,0.0920105465622579,0.2833333333333333,0.7166666666666667,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,6,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.676180304223146,0.36455894185004406,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,7,generic_moe,ridge_word_encoder_proxy_not_moe,0.24509803921568626,2.295693647198774,0.1407531848605051,0.24509803921568626,0.7549019607843137,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,8,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.7413888976988785,0.3621084808909441,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,9,generic_moe,ridge_word_encoder_proxy_not_moe,0.23047619047619047,2.303027322010105,0.1392529242872861,0.23047619047619047,0.7695238095238095,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,10,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.6317572611354967,0.373002990800586,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,4,sequence_mlp,fixed_random_feature_ridge_model,0.0,2.7217766949889004,0.3591648227344158,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,5,sequence_mlp,fixed_random_feature_ridge_model,0.2791666666666667,2.2452000483511427,0.10829220359421811,0.2791666666666667,0.7208333333333333,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,6,sequence_mlp,fixed_random_feature_ridge_model,0.040515653775322284,2.6223481410937626,0.32404328807472177,0.040515653775322284,0.9594843462246777,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,7,sequence_mlp,fixed_random_feature_ridge_model,0.2235294117647059,2.3358955469668454,0.14251981078457185,0.2235294117647059,0.7764705882352941,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,8,sequence_mlp,fixed_random_feature_ridge_model,0.06165703275529865,2.5625915672449495,0.3004514481356454,0.06165703275529865,0.9383429672447013,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,9,sequence_mlp,fixed_random_feature_ridge_model,0.20952380952380953,2.390042168632917,0.16401482904919082,0.20952380952380953,0.7904761904761904,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,10,sequence_mlp,fixed_random_feature_ridge_model,0.014344262295081968,2.627169904726394,0.35865872850550407,0.014344262295081968,0.985655737704918,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,4,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.709149594320815,0.3591648227344158,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,5,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.2833333333333333,2.260282232284596,0.0920105465622579,0.2833333333333333,0.7166666666666667,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,6,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.676180304223146,0.36455894185004406,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,7,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.24509803921568626,2.295693647198774,0.1407531848605051,0.24509803921568626,0.7549019607843137,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,8,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.7413888976988785,0.3621084808909441,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,9,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.23047619047619047,2.303027322010105,0.1392529242872861,0.23047619047619047,0.7695238095238095,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,10,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.6317572611354967,0.373002990800586,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,4,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0746010112973852,0.6408351772655843,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,5,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.090948645101299,0.6479549446194459,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,6,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0582671853318137,0.6354410581499559,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,7,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0617005592649922,0.637824747843063,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s1,D4,1,word_length_only,8,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0633976372956044,0.637891519109056,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
