setting_id,group,seed,method,category_type,category,examples,accuracy
S3_seed1,S3,1,generic_matrix_action_model,structural,inverse_word,87,0.7241379310344828
S3_seed1,S3,1,generic_matrix_action_model,structural,length_extrapolation,324,0.7037037037037037
S3_seed1,S3,1,generic_matrix_action_model,structural,noisy_generator_token,84,0.7142857142857143
S3_seed1,S3,1,generic_matrix_action_model,structural,reordered_equivalent_word,80,0.475
S3_seed1,S3,1,lookup_table,word_length,4,128,0.0390625
S3_seed1,S3,1,lookup_table,word_length,5,128,0.2578125
S3_seed1,S3,1,lookup_table,word_length,6,128,0.0546875
S3_seed1,S3,1,lookup_table,word_length,7,128,0.2578125
S3_seed1,S3,1,lookup_table,word_length,8,128,0.0390625
S3_seed1,S3,1,lookup_table,word_length,9,128,0.2421875
S3_seed1,S3,1,lookup_table,word_length,10,128,0.0234375
S3_seed1,S3,1,lookup_table,structural,alternate_presentation,90,0.15555555555555556
S3_seed1,S3,1,lookup_table,structural,commutator,91,0.07692307692307693
S3_seed1,S3,1,lookup_table,structural,heldout_element,140,0.0
S3_seed1,S3,1,lookup_table,structural,inverse_word,87,0.19540229885057472
S3_seed1,S3,1,lookup_table,structural,length_extrapolation,324,0.1388888888888889
S3_seed1,S3,1,lookup_table,structural,noisy_generator_token,84,0.23809523809523808
S3_seed1,S3,1,lookup_table,structural,reordered_equivalent_word,80,0.175
D4_seed1,D4,1,exact_structured_retransport,word_length,4,128,1.0
D4_seed1,D4,1,exact_structured_retransport,word_length,5,128,1.0
D4_seed1,D4,1,exact_structured_retransport,word_length,6,128,1.0
D4_seed1,D4,1,exact_structured_retransport,word_length,7,128,1.0
D4_seed1,D4,1,exact_structured_retransport,word_length,8,128,1.0
D4_seed1,D4,1,exact_structured_retransport,word_length,9,128,1.0
D4_seed1,D4,1,exact_structured_retransport,word_length,10,128,1.0
D4_seed1,D4,1,exact_structured_retransport,structural,alternate_presentation,111,1.0
D4_seed1,D4,1,exact_structured_retransport,structural,commutator,87,1.0
D4_seed1,D4,1,exact_structured_retransport,structural,heldout_element,122,1.0
D4_seed1,D4,1,exact_structured_retransport,structural,inverse_word,85,1.0
D4_seed1,D4,1,exact_structured_retransport,structural,length_extrapolation,309,1.0
D4_seed1,D4,1,exact_structured_retransport,structural,noisy_generator_token,107,1.0
D4_seed1,D4,1,exact_structured_retransport,structural,reordered_equivalent_word,75,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,word_length,4,128,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,word_length,5,128,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,word_length,6,128,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,word_length,7,128,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,word_length,8,128,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,word_length,9,128,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,word_length,10,128,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,structural,alternate_presentation,111,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,structural,commutator,87,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,structural,heldout_element,122,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,structural,inverse_word,85,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,structural,length_extrapolation,309,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,structural,noisy_generator_token,107,1.0
D4_seed1,D4,1,symbolic_word_reduction_oracle,structural,reordered_equivalent_word,75,1.0
D4_seed1,D4,1,learned_cayley_table_model,word_length,4,128,0.5703125
D4_seed1,D4,1,learned_cayley_table_model,word_length,5,128,0.34375
D4_seed1,D4,1,learned_cayley_table_model,word_length,6,128,0.328125
D4_seed1,D4,1,learned_cayley_table_model,word_length,7,128,0.2265625
D4_seed1,D4,1,learned_cayley_table_model,word_length,8,128,0.15625
D4_seed1,D4,1,learned_cayley_table_model,word_length,9,128,0.0859375
D4_seed1,D4,1,learned_cayley_table_model,word_length,10,128,0.203125
D4_seed1,D4,1,learned_cayley_table_model,structural,alternate_presentation,111,0.32432432432432434
D4_seed1,D4,1,learned_cayley_table_model,structural,commutator,87,0.22988505747126436
D4_seed1,D4,1,learned_cayley_table_model,structural,heldout_element,122,0.02459016393442623
D4_seed1,D4,1,learned_cayley_table_model,structural,inverse_word,85,0.2235294117647059
D4_seed1,D4,1,learned_cayley_table_model,structural,length_extrapolation,309,0.3074433656957929
D4_seed1,D4,1,learned_cayley_table_model,structural,noisy_generator_token,107,0.42990654205607476
D4_seed1,D4,1,learned_cayley_table_model,structural,reordered_equivalent_word,75,0.3466666666666667
D4_seed1,D4,1,differentiable_finite_state_automaton,word_length,4,128,0.6015625
D4_seed1,D4,1,differentiable_finite_state_automaton,word_length,5,128,0.4375
D4_seed1,D4,1,differentiable_finite_state_automaton,word_length,6,128,0.3984375
D4_seed1,D4,1,differentiable_finite_state_automaton,word_length,7,128,0.15625
D4_seed1,D4,1,differentiable_finite_state_automaton,word_length,8,128,0.171875
D4_seed1,D4,1,differentiable_finite_state_automaton,word_length,9,128,0.0859375
D4_seed1,D4,1,differentiable_finite_state_automaton,word_length,10,128,0.1953125
D4_seed1,D4,1,differentiable_finite_state_automaton,structural,alternate_presentation,111,0.3063063063063063
D4_seed1,D4,1,differentiable_finite_state_automaton,structural,commutator,87,0.2413793103448276
D4_seed1,D4,1,differentiable_finite_state_automaton,structural,heldout_element,122,0.040983606557377046
D4_seed1,D4,1,differentiable_finite_state_automaton,structural,inverse_word,85,0.25882352941176473
D4_seed1,D4,1,differentiable_finite_state_automaton,structural,length_extrapolation,309,0.3106796116504854
D4_seed1,D4,1,differentiable_finite_state_automaton,structural,noisy_generator_token,107,0.5046728971962616
D4_seed1,D4,1,differentiable_finite_state_automaton,structural,reordered_equivalent_word,75,0.4
D4_seed1,D4,1,group_equivariant_recurrent_network,word_length,4,128,0.8125
D4_seed1,D4,1,group_equivariant_recurrent_network,word_length,5,128,0.96875
D4_seed1,D4,1,group_equivariant_recurrent_network,word_length,6,128,0.8046875
D4_seed1,D4,1,group_equivariant_recurrent_network,word_length,7,128,0.96875
D4_seed1,D4,1,group_equivariant_recurrent_network,word_length,8,128,0.796875
D4_seed1,D4,1,group_equivariant_recurrent_network,word_length,9,128,0.9609375
D4_seed1,D4,1,group_equivariant_recurrent_network,word_length,10,128,0.734375
D4_seed1,D4,1,group_equivariant_recurrent_network,structural,alternate_presentation,111,1.0
D4_seed1,D4,1,group_equivariant_recurrent_network,structural,commutator,87,1.0
D4_seed1,D4,1,group_equivariant_recurrent_network,structural,heldout_element,122,0.0
D4_seed1,D4,1,group_equivariant_recurrent_network,structural,inverse_word,85,1.0
D4_seed1,D4,1,group_equivariant_recurrent_network,structural,length_extrapolation,309,1.0
D4_seed1,D4,1,group_equivariant_recurrent_network,structural,noisy_generator_token,107,1.0
D4_seed1,D4,1,group_equivariant_recurrent_network,structural,reordered_equivalent_word,75,1.0
D4_seed1,D4,1,group_equivariant_transformer,word_length,4,128,0.0859375
D4_seed1,D4,1,group_equivariant_transformer,word_length,5,128,0.28125
D4_seed1,D4,1,group_equivariant_transformer,word_length,6,128,0.0390625
D4_seed1,D4,1,group_equivariant_transformer,word_length,7,128,0.1875
D4_seed1,D4,1,group_equivariant_transformer,word_length,8,128,0.0390625
D4_seed1,D4,1,group_equivariant_transformer,word_length,9,128,0.265625
D4_seed1,D4,1,group_equivariant_transformer,word_length,10,128,0.03125
D4_seed1,D4,1,group_equivariant_transformer,structural,alternate_presentation,111,0.2072072072072072
D4_seed1,D4,1,group_equivariant_transformer,structural,commutator,87,0.12643678160919541
D4_seed1,D4,1,group_equivariant_transformer,structural,heldout_element,122,0.0
D4_seed1,D4,1,group_equivariant_transformer,structural,inverse_word,85,0.2
D4_seed1,D4,1,group_equivariant_transformer,structural,length_extrapolation,309,0.11326860841423948
D4_seed1,D4,1,group_equivariant_transformer,structural,noisy_generator_token,107,0.2336448598130841
D4_seed1,D4,1,group_equivariant_transformer,structural,reordered_equivalent_word,75,0.10666666666666667
D4_seed1,D4,1,transformer_multiplication_augmentation,word_length,4,128,0.046875
D4_seed1,D4,1,transformer_multiplication_augmentation,word_length,5,128,0.2734375
D4_seed1,D4,1,transformer_multiplication_augmentation,word_length,6,128,0.0390625
D4_seed1,D4,1,transformer_multiplication_augmentation,word_length,7,128,0.2109375
D4_seed1,D4,1,transformer_multiplication_augmentation,word_length,8,128,0.0390625
D4_seed1,D4,1,transformer_multiplication_augmentation,word_length,9,128,0.265625
D4_seed1,D4,1,transformer_multiplication_augmentation,word_length,10,128,0.0234375
D4_seed1,D4,1,transformer_multiplication_augmentation,structural,alternate_presentation,111,0.1981981981981982
D4_seed1,D4,1,transformer_multiplication_augmentation,structural,commutator,87,0.13793103448275862
D4_seed1,D4,1,transformer_multiplication_augmentation,structural,heldout_element,122,0.00819672131147541
D4_seed1,D4,1,transformer_multiplication_augmentation,structural,inverse_word,85,0.16470588235294117
D4_seed1,D4,1,transformer_multiplication_augmentation,structural,length_extrapolation,309,0.11974110032362459
D4_seed1,D4,1,transformer_multiplication_augmentation,structural,noisy_generator_token,107,0.17757009345794392
D4_seed1,D4,1,transformer_multiplication_augmentation,structural,reordered_equivalent_word,75,0.13333333333333333
D4_seed1,D4,1,ordinary_sequence_transformer,word_length,4,128,0.1015625
D4_seed1,D4,1,ordinary_sequence_transformer,word_length,5,128,0.2578125
D4_seed1,D4,1,ordinary_sequence_transformer,word_length,6,128,0.0546875
D4_seed1,D4,1,ordinary_sequence_transformer,word_length,7,128,0.234375
D4_seed1,D4,1,ordinary_sequence_transformer,word_length,8,128,0.03125
D4_seed1,D4,1,ordinary_sequence_transformer,word_length,9,128,0.3046875
D4_seed1,D4,1,ordinary_sequence_transformer,word_length,10,128,0.03125
D4_seed1,D4,1,ordinary_sequence_transformer,structural,alternate_presentation,111,0.22522522522522523
D4_seed1,D4,1,ordinary_sequence_transformer,structural,commutator,87,0.11494252873563218
D4_seed1,D4,1,ordinary_sequence_transformer,structural,heldout_element,122,0.0
D4_seed1,D4,1,ordinary_sequence_transformer,structural,inverse_word,85,0.2235294117647059
D4_seed1,D4,1,ordinary_sequence_transformer,structural,length_extrapolation,309,0.11974110032362459
D4_seed1,D4,1,ordinary_sequence_transformer,structural,noisy_generator_token,107,0.18691588785046728
D4_seed1,D4,1,ordinary_sequence_transformer,structural,reordered_equivalent_word,75,0.25333333333333335
D4_seed1,D4,1,sequence_mlp,word_length,4,128,0.1640625
D4_seed1,D4,1,sequence_mlp,word_length,5,128,0.3828125
D4_seed1,D4,1,sequence_mlp,word_length,6,128,0.0546875
D4_seed1,D4,1,sequence_mlp,word_length,7,128,0.203125
D4_seed1,D4,1,sequence_mlp,word_length,8,128,0.0390625
D4_seed1,D4,1,sequence_mlp,word_length,9,128,0.2734375
D4_seed1,D4,1,sequence_mlp,word_length,10,128,0.03125
D4_seed1,D4,1,sequence_mlp,structural,alternate_presentation,111,0.2702702702702703
D4_seed1,D4,1,sequence_mlp,structural,commutator,87,0.022988505747126436
D4_seed1,D4,1,sequence_mlp,structural,heldout_element,122,0.0
D4_seed1,D4,1,sequence_mlp,structural,inverse_word,85,0.25882352941176473
D4_seed1,D4,1,sequence_mlp,structural,length_extrapolation,309,0.15210355987055016
D4_seed1,D4,1,sequence_mlp,structural,noisy_generator_token,107,0.2897196261682243
D4_seed1,D4,1,sequence_mlp,structural,reordered_equivalent_word,75,0.2
D4_seed1,D4,1,generic_moe,word_length,4,128,0.1640625
D4_seed1,D4,1,generic_moe,word_length,5,128,0.3671875
D4_seed1,D4,1,generic_moe,word_length,6,128,0.0625
D4_seed1,D4,1,generic_moe,word_length,7,128,0.203125
D4_seed1,D4,1,generic_moe,word_length,8,128,0.0390625
D4_seed1,D4,1,generic_moe,word_length,9,128,0.1640625
D4_seed1,D4,1,generic_moe,word_length,10,128,0.0625
D4_seed1,D4,1,generic_moe,structural,alternate_presentation,111,0.21621621621621623
D4_seed1,D4,1,generic_moe,structural,commutator,87,0.011494252873563218
D4_seed1,D4,1,generic_moe,structural,heldout_element,122,0.0
D4_seed1,D4,1,generic_moe,structural,inverse_word,85,0.24705882352941178
D4_seed1,D4,1,generic_moe,structural,length_extrapolation,309,0.13592233009708737
D4_seed1,D4,1,generic_moe,structural,noisy_generator_token,107,0.2897196261682243
D4_seed1,D4,1,generic_moe,structural,reordered_equivalent_word,75,0.22666666666666666
D4_seed1,D4,1,generic_matrix_action_model,word_length,4,128,0.5390625
D4_seed1,D4,1,generic_matrix_action_model,word_length,5,128,0.671875
D4_seed1,D4,1,generic_matrix_action_model,word_length,6,128,0.3984375
D4_seed1,D4,1,generic_matrix_action_model,word_length,7,128,0.4296875
D4_seed1,D4,1,generic_matrix_action_model,word_length,8,128,0.21875
D4_seed1,D4,1,generic_matrix_action_model,word_length,9,128,0.359375
D4_seed1,D4,1,generic_matrix_action_model,word_length,10,128,0.1796875
D4_seed1,D4,1,generic_matrix_action_model,structural,alternate_presentation,111,0.5225225225225225
D4_seed1,D4,1,generic_matrix_action_model,structural,commutator,87,0.26436781609195403
D4_seed1,D4,1,generic_matrix_action_model,structural,heldout_element,122,0.0
D4_seed1,D4,1,generic_matrix_action_model,structural,inverse_word,85,0.5647058823529412
D4_seed1,D4,1,generic_matrix_action_model,structural,length_extrapolation,309,0.4563106796116505
D4_seed1,D4,1,generic_matrix_action_model,structural,noisy_generator_token,107,0.6355140186915887
D4_seed1,D4,1,generic_matrix_action_model,structural,reordered_equivalent_word,75,0.26666666666666666
D4_seed1,D4,1,lookup_table,word_length,4,128,0.0390625
D4_seed1,D4,1,lookup_table,word_length,5,128,0.1484375
D4_seed1,D4,1,lookup_table,word_length,6,128,0.0390625
D4_seed1,D4,1,lookup_table,word_length,7,128,0.2109375
D4_seed1,D4,1,lookup_table,word_length,8,128,0.03125
D4_seed1,D4,1,lookup_table,word_length,9,128,0.3125
D4_seed1,D4,1,lookup_table,word_length,10,128,0.03125
D4_seed1,D4,1,lookup_table,structural,alternate_presentation,111,0.24324324324324326
D4_seed1,D4,1,lookup_table,structural,commutator,87,0.10344827586206896
D4_seed1,D4,1,lookup_table,structural,heldout_element,122,0.0
D4_seed1,D4,1,lookup_table,structural,inverse_word,85,0.11764705882352941
D4_seed1,D4,1,lookup_table,structural,length_extrapolation,309,0.0970873786407767
D4_seed1,D4,1,lookup_table,structural,noisy_generator_token,107,0.16822429906542055
D4_seed1,D4,1,lookup_table,structural,reordered_equivalent_word,75,0.13333333333333333
Q8_seed1,Q8,1,exact_structured_retransport,word_length,4,128,1.0
Q8_seed1,Q8,1,exact_structured_retransport,word_length,5,128,1.0
Q8_seed1,Q8,1,exact_structured_retransport,word_length,6,128,1.0
Q8_seed1,Q8,1,exact_structured_retransport,word_length,7,128,1.0
Q8_seed1,Q8,1,exact_structured_retransport,word_length,8,128,1.0
Q8_seed1,Q8,1,exact_structured_retransport,word_length,9,128,1.0
Q8_seed1,Q8,1,exact_structured_retransport,word_length,10,128,1.0
Q8_seed1,Q8,1,exact_structured_retransport,structural,alternate_presentation,87,1.0
Q8_seed1,Q8,1,exact_structured_retransport,structural,commutator,102,1.0
Q8_seed1,Q8,1,exact_structured_retransport,structural,heldout_element,104,1.0
Q8_seed1,Q8,1,exact_structured_retransport,structural,inverse_word,78,1.0
Q8_seed1,Q8,1,exact_structured_retransport,structural,length_extrapolation,330,1.0
Q8_seed1,Q8,1,exact_structured_retransport,structural,noisy_generator_token,115,1.0
Q8_seed1,Q8,1,exact_structured_retransport,structural,reordered_equivalent_word,80,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,word_length,4,128,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,word_length,5,128,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,word_length,6,128,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,word_length,7,128,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,word_length,8,128,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,word_length,9,128,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,word_length,10,128,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,structural,alternate_presentation,87,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,structural,commutator,102,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,structural,heldout_element,104,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,structural,inverse_word,78,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,structural,length_extrapolation,330,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,structural,noisy_generator_token,115,1.0
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,structural,reordered_equivalent_word,80,1.0
Q8_seed1,Q8,1,learned_cayley_table_model,word_length,4,128,0.9296875
Q8_seed1,Q8,1,learned_cayley_table_model,word_length,5,128,0.9609375
Q8_seed1,Q8,1,learned_cayley_table_model,word_length,6,128,0.671875
Q8_seed1,Q8,1,learned_cayley_table_model,word_length,7,128,0.6015625
Q8_seed1,Q8,1,learned_cayley_table_model,word_length,8,128,0.3984375
Q8_seed1,Q8,1,learned_cayley_table_model,word_length,9,128,0.3359375
Q8_seed1,Q8,1,learned_cayley_table_model,word_length,10,128,0.15625
Q8_seed1,Q8,1,learned_cayley_table_model,structural,alternate_presentation,87,0.5747126436781609
Q8_seed1,Q8,1,learned_cayley_table_model,structural,commutator,102,0.6862745098039216
Q8_seed1,Q8,1,learned_cayley_table_model,structural,heldout_element,104,0.19230769230769232
Q8_seed1,Q8,1,learned_cayley_table_model,structural,inverse_word,78,0.6538461538461539
Q8_seed1,Q8,1,learned_cayley_table_model,structural,length_extrapolation,330,0.6060606060606061
Q8_seed1,Q8,1,learned_cayley_table_model,structural,noisy_generator_token,115,0.7304347826086957
Q8_seed1,Q8,1,learned_cayley_table_model,structural,reordered_equivalent_word,80,0.55
Q8_seed1,Q8,1,differentiable_finite_state_automaton,word_length,4,128,0.640625
Q8_seed1,Q8,1,differentiable_finite_state_automaton,word_length,5,128,0.515625
Q8_seed1,Q8,1,differentiable_finite_state_automaton,word_length,6,128,0.3515625
Q8_seed1,Q8,1,differentiable_finite_state_automaton,word_length,7,128,0.265625
Q8_seed1,Q8,1,differentiable_finite_state_automaton,word_length,8,128,0.125
Q8_seed1,Q8,1,differentiable_finite_state_automaton,word_length,9,128,0.21875
Q8_seed1,Q8,1,differentiable_finite_state_automaton,word_length,10,128,0.0703125
Q8_seed1,Q8,1,differentiable_finite_state_automaton,structural,alternate_presentation,87,0.26436781609195403
Q8_seed1,Q8,1,differentiable_finite_state_automaton,structural,commutator,102,0.27450980392156865
Q8_seed1,Q8,1,differentiable_finite_state_automaton,structural,heldout_element,104,0.11538461538461539
Q8_seed1,Q8,1,differentiable_finite_state_automaton,structural,inverse_word,78,0.3333333333333333
Q8_seed1,Q8,1,differentiable_finite_state_automaton,structural,length_extrapolation,330,0.34545454545454546
Q8_seed1,Q8,1,differentiable_finite_state_automaton,structural,noisy_generator_token,115,0.4608695652173913
Q8_seed1,Q8,1,differentiable_finite_state_automaton,structural,reordered_equivalent_word,80,0.3
Q8_seed1,Q8,1,group_equivariant_recurrent_network,word_length,4,128,0.8203125
Q8_seed1,Q8,1,group_equivariant_recurrent_network,word_length,5,128,0.96875
Q8_seed1,Q8,1,group_equivariant_recurrent_network,word_length,6,128,0.8125
Q8_seed1,Q8,1,group_equivariant_recurrent_network,word_length,7,128,0.953125
Q8_seed1,Q8,1,group_equivariant_recurrent_network,word_length,8,128,0.8515625
Q8_seed1,Q8,1,group_equivariant_recurrent_network,word_length,9,128,0.96875
Q8_seed1,Q8,1,group_equivariant_recurrent_network,word_length,10,128,0.8125
Q8_seed1,Q8,1,group_equivariant_recurrent_network,structural,alternate_presentation,87,1.0
Q8_seed1,Q8,1,group_equivariant_recurrent_network,structural,commutator,102,1.0
Q8_seed1,Q8,1,group_equivariant_recurrent_network,structural,heldout_element,104,0.0
Q8_seed1,Q8,1,group_equivariant_recurrent_network,structural,inverse_word,78,1.0
Q8_seed1,Q8,1,group_equivariant_recurrent_network,structural,length_extrapolation,330,1.0
Q8_seed1,Q8,1,group_equivariant_recurrent_network,structural,noisy_generator_token,115,1.0
Q8_seed1,Q8,1,group_equivariant_recurrent_network,structural,reordered_equivalent_word,80,1.0
Q8_seed1,Q8,1,group_equivariant_transformer,word_length,4,128,0.1015625
Q8_seed1,Q8,1,group_equivariant_transformer,word_length,5,128,0.1875
Q8_seed1,Q8,1,group_equivariant_transformer,word_length,6,128,0.015625
Q8_seed1,Q8,1,group_equivariant_transformer,word_length,7,128,0.2421875
Q8_seed1,Q8,1,group_equivariant_transformer,word_length,8,128,0.0390625
Q8_seed1,Q8,1,group_equivariant_transformer,word_length,9,128,0.171875
Q8_seed1,Q8,1,group_equivariant_transformer,word_length,10,128,0.0234375
Q8_seed1,Q8,1,group_equivariant_transformer,structural,alternate_presentation,87,0.16091954022988506
Q8_seed1,Q8,1,group_equivariant_transformer,structural,commutator,102,0.08823529411764706
Q8_seed1,Q8,1,group_equivariant_transformer,structural,heldout_element,104,0.009615384615384616
Q8_seed1,Q8,1,group_equivariant_transformer,structural,inverse_word,78,0.10256410256410256
Q8_seed1,Q8,1,group_equivariant_transformer,structural,length_extrapolation,330,0.10606060606060606
Q8_seed1,Q8,1,group_equivariant_transformer,structural,noisy_generator_token,115,0.19130434782608696
Q8_seed1,Q8,1,group_equivariant_transformer,structural,reordered_equivalent_word,80,0.1375
Q8_seed1,Q8,1,transformer_multiplication_augmentation,word_length,4,128,0.0859375
Q8_seed1,Q8,1,transformer_multiplication_augmentation,word_length,5,128,0.2109375
Q8_seed1,Q8,1,transformer_multiplication_augmentation,word_length,6,128,0.03125
Q8_seed1,Q8,1,transformer_multiplication_augmentation,word_length,7,128,0.21875
Q8_seed1,Q8,1,transformer_multiplication_augmentation,word_length,8,128,0.03125
Q8_seed1,Q8,1,transformer_multiplication_augmentation,word_length,9,128,0.1953125
Q8_seed1,Q8,1,transformer_multiplication_augmentation,word_length,10,128,0.03125
Q8_seed1,Q8,1,transformer_multiplication_augmentation,structural,alternate_presentation,87,0.19540229885057472
Q8_seed1,Q8,1,transformer_multiplication_augmentation,structural,commutator,102,0.1568627450980392
Q8_seed1,Q8,1,transformer_multiplication_augmentation,structural,heldout_element,104,0.0
Q8_seed1,Q8,1,transformer_multiplication_augmentation,structural,inverse_word,78,0.08974358974358974
Q8_seed1,Q8,1,transformer_multiplication_augmentation,structural,length_extrapolation,330,0.10303030303030303
Q8_seed1,Q8,1,transformer_multiplication_augmentation,structural,noisy_generator_token,115,0.2
Q8_seed1,Q8,1,transformer_multiplication_augmentation,structural,reordered_equivalent_word,80,0.075
Q8_seed1,Q8,1,ordinary_sequence_transformer,word_length,4,128,0.0546875
Q8_seed1,Q8,1,ordinary_sequence_transformer,word_length,5,128,0.203125
Q8_seed1,Q8,1,ordinary_sequence_transformer,word_length,6,128,0.03125
Q8_seed1,Q8,1,ordinary_sequence_transformer,word_length,7,128,0.2265625
Q8_seed1,Q8,1,ordinary_sequence_transformer,word_length,8,128,0.0390625
Q8_seed1,Q8,1,ordinary_sequence_transformer,word_length,9,128,0.203125
Q8_seed1,Q8,1,ordinary_sequence_transformer,word_length,10,128,0.0234375
Q8_seed1,Q8,1,ordinary_sequence_transformer,structural,alternate_presentation,87,0.1724137931034483
Q8_seed1,Q8,1,ordinary_sequence_transformer,structural,commutator,102,0.08823529411764706
Q8_seed1,Q8,1,ordinary_sequence_transformer,structural,heldout_element,104,0.0
Q8_seed1,Q8,1,ordinary_sequence_transformer,structural,inverse_word,78,0.11538461538461539
Q8_seed1,Q8,1,ordinary_sequence_transformer,structural,length_extrapolation,330,0.11515151515151516
Q8_seed1,Q8,1,ordinary_sequence_transformer,structural,noisy_generator_token,115,0.1565217391304348
Q8_seed1,Q8,1,ordinary_sequence_transformer,structural,reordered_equivalent_word,80,0.1375
Q8_seed1,Q8,1,sequence_mlp,word_length,4,128,0.1484375
Q8_seed1,Q8,1,sequence_mlp,word_length,5,128,0.3359375
Q8_seed1,Q8,1,sequence_mlp,word_length,6,128,0.0390625
Q8_seed1,Q8,1,sequence_mlp,word_length,7,128,0.1796875
Q8_seed1,Q8,1,sequence_mlp,word_length,8,128,0.078125
Q8_seed1,Q8,1,sequence_mlp,word_length,9,128,0.15625
Q8_seed1,Q8,1,sequence_mlp,word_length,10,128,0.1015625
Q8_seed1,Q8,1,sequence_mlp,structural,alternate_presentation,87,0.19540229885057472
Q8_seed1,Q8,1,sequence_mlp,structural,commutator,102,0.08823529411764706
Q8_seed1,Q8,1,sequence_mlp,structural,heldout_element,104,0.0
Q8_seed1,Q8,1,sequence_mlp,structural,inverse_word,78,0.20512820512820512
Q8_seed1,Q8,1,sequence_mlp,structural,length_extrapolation,330,0.14242424242424243
Q8_seed1,Q8,1,sequence_mlp,structural,noisy_generator_token,115,0.2956521739130435
Q8_seed1,Q8,1,sequence_mlp,structural,reordered_equivalent_word,80,0.125
Q8_seed1,Q8,1,generic_moe,word_length,4,128,0.1484375
Q8_seed1,Q8,1,generic_moe,word_length,5,128,0.265625
Q8_seed1,Q8,1,generic_moe,word_length,6,128,0.0546875
Q8_seed1,Q8,1,generic_moe,word_length,7,128,0.15625
Q8_seed1,Q8,1,generic_moe,word_length,8,128,0.125
Q8_seed1,Q8,1,generic_moe,word_length,9,128,0.0859375
Q8_seed1,Q8,1,generic_moe,word_length,10,128,0.125
Q8_seed1,Q8,1,generic_moe,structural,alternate_presentation,87,0.21839080459770116
Q8_seed1,Q8,1,generic_moe,structural,commutator,102,0.058823529411764705
Q8_seed1,Q8,1,generic_moe,structural,heldout_element,104,0.0
Q8_seed1,Q8,1,generic_moe,structural,inverse_word,78,0.1282051282051282
Q8_seed1,Q8,1,generic_moe,structural,length_extrapolation,330,0.1303030303030303
Q8_seed1,Q8,1,generic_moe,structural,noisy_generator_token,115,0.26956521739130435
Q8_seed1,Q8,1,generic_moe,structural,reordered_equivalent_word,80,0.175
Q8_seed1,Q8,1,generic_matrix_action_model,word_length,4,128,0.6015625
Q8_seed1,Q8,1,generic_matrix_action_model,word_length,5,128,0.7734375
Q8_seed1,Q8,1,generic_matrix_action_model,word_length,6,128,0.4921875
Q8_seed1,Q8,1,generic_matrix_action_model,word_length,7,128,0.625
Q8_seed1,Q8,1,generic_matrix_action_model,word_length,8,128,0.3125
Q8_seed1,Q8,1,generic_matrix_action_model,word_length,9,128,0.46875
Q8_seed1,Q8,1,generic_matrix_action_model,word_length,10,128,0.1875
Q8_seed1,Q8,1,generic_matrix_action_model,structural,alternate_presentation,87,0.6896551724137931
Q8_seed1,Q8,1,generic_matrix_action_model,structural,commutator,102,0.5882352941176471
Q8_seed1,Q8,1,generic_matrix_action_model,structural,heldout_element,104,0.0
Q8_seed1,Q8,1,generic_matrix_action_model,structural,inverse_word,78,0.6282051282051282
Q8_seed1,Q8,1,generic_matrix_action_model,structural,length_extrapolation,330,0.5575757575757576
Q8_seed1,Q8,1,generic_matrix_action_model,structural,noisy_generator_token,115,0.6869565217391305
Q8_seed1,Q8,1,generic_matrix_action_model,structural,reordered_equivalent_word,80,0.1375
Q8_seed1,Q8,1,lookup_table,word_length,4,128,0.0390625
Q8_seed1,Q8,1,lookup_table,word_length,5,128,0.2265625
Q8_seed1,Q8,1,lookup_table,word_length,6,128,0.015625
Q8_seed1,Q8,1,lookup_table,word_length,7,128,0.171875
Q8_seed1,Q8,1,lookup_table,word_length,8,128,0.0390625
Q8_seed1,Q8,1,lookup_table,word_length,9,128,0.1875
Q8_seed1,Q8,1,lookup_table,word_length,10,128,0.0390625
