setting_id,group,seed,word_length,method,accuracy,loss,ece,action_accuracy,representation_multiplication_error,trainable_parameters,training_examples,leakage_hash_passed,logits_sha256
S3_s3,S3,3,4,sequence_mlp,0.1885245901639344,2.112188778956114,0.23621502128719557,0.1885245901639344,0.8114754098360656,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,5,sequence_mlp,0.1590909090909091,2.1671761907431035,0.25525310533423146,0.1590909090909091,0.8409090909090909,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,6,sequence_mlp,0.14553014553014554,2.240452595379116,0.2771581329625442,0.14553014553014554,0.8544698544698545,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,7,sequence_mlp,0.16458333333333333,2.1902444256020477,0.2554504804026732,0.16458333333333333,0.8354166666666667,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,8,sequence_mlp,0.14132762312633834,2.2658252309982285,0.27769936885248936,0.14132762312633834,0.8586723768736617,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,4,small_sequence_transformer,0.1885245901639344,2.112188778956114,0.23621502128719557,0.1885245901639344,0.8114754098360656,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,5,small_sequence_transformer,0.1590909090909091,2.1671761907431035,0.25525310533423146,0.1590909090909091,0.8409090909090909,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,6,small_sequence_transformer,0.14553014553014554,2.240452595379116,0.2771581329625442,0.14553014553014554,0.8544698544698545,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,7,small_sequence_transformer,0.16458333333333333,2.1902444256020477,0.2554504804026732,0.16458333333333333,0.8354166666666667,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,8,small_sequence_transformer,0.14132762312633834,2.2658252309982285,0.27769936885248936,0.14132762312633834,0.8586723768736617,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,4,low_rank_context_adapter,0.2336065573770492,2.1127661165830975,0.1909559246596296,0.2336065573770492,0.7663934426229508,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,5,low_rank_context_adapter,0.1652892561983471,2.1635347083289926,0.24905475822679335,0.1652892561983471,0.8347107438016529,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,6,low_rank_context_adapter,0.16632016632016633,2.068307073855181,0.2563681121725234,0.16632016632016633,0.8336798336798337,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,7,low_rank_context_adapter,0.18333333333333332,2.191408001207098,0.23670048040267327,0.18333333333333332,0.8166666666666667,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,8,low_rank_context_adapter,0.15845824411134904,2.2537258009081604,0.2571381655201247,0.15845824411134904,0.841541755888651,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,4,lookup_table_diagnostic,0.13524590163934427,2.2636212840365446,0.28931658039733454,0.13524590163934427,0.8647540983606558,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,5,lookup_table_diagnostic,0.20867768595041322,2.1067753439134,0.20566632847472727,0.20867768595041322,0.7913223140495868,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,6,lookup_table_diagnostic,0.12058212058212059,2.1990584747959323,0.3021061579105691,0.12058212058212059,0.8794178794178794,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,7,lookup_table_diagnostic,0.13541666666666666,2.2176130283869013,0.2846171470693399,0.13541666666666666,0.8645833333333334,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s3,S3,3,8,lookup_table_diagnostic,0.16059957173447537,2.146076912556365,0.2549968378969984,0.16059957173447537,0.8394004282655246,102,1200,True,5c2ba69676eaaec9633c8a496f3840a03cf2601d7bf8fe2b8def7e4de648a9da
S3_s4,S3,4,4,twistedmerge_structured_action,1.0,0.9021814006596468,0.5771446229626449,1.0,0.0,0,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,5,twistedmerge_structured_action,1.0,0.9134164303932725,0.5812521369840968,1.0,0.0,0,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,6,twistedmerge_structured_action,1.0,0.916697736528048,0.5821809557491138,1.0,0.0,0,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,7,twistedmerge_structured_action,1.0,0.8928429916609839,0.5730464021915314,1.0,0.0,0,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,8,twistedmerge_structured_action,1.0,0.9391947588323858,0.5911435913823403,1.0,0.0,0,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,4,generic_mixture_of_experts,0.24061810154525387,2.1039697078552706,0.18223727549210117,0.24061810154525387,0.7593818984547461,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,5,generic_mixture_of_experts,0.13278008298755187,2.2381382175550817,0.2859677800283513,0.13278008298755187,0.8672199170124482,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,6,generic_mixture_of_experts,0.19635627530364372,2.206336430008985,0.22146276894724248,0.19635627530364372,0.8036437246963563,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,7,generic_mixture_of_experts,0.1440501043841336,2.1480911005235086,0.28290349342433496,0.1440501043841336,0.8559498956158664,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,8,generic_mixture_of_experts,0.16260162601626016,2.1597619710258633,0.24625478260139955,0.16260162601626016,0.8373983739837398,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,4,learned_matrix_action,0.24061810154525387,2.1039697078552706,0.18223727549210117,0.24061810154525387,0.7593818984547461,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,5,learned_matrix_action,0.13278008298755187,2.2381382175550817,0.2859677800283513,0.13278008298755187,0.8672199170124482,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,6,learned_matrix_action,0.19635627530364372,2.206336430008985,0.22146276894724248,0.19635627530364372,0.8036437246963563,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,7,learned_matrix_action,0.1440501043841336,2.1480911005235086,0.28290349342433496,0.1440501043841336,0.8559498956158664,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,8,learned_matrix_action,0.16260162601626016,2.1597619710258633,0.24625478260139955,0.16260162601626016,0.8373983739837398,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,4,sequence_mlp,0.11920529801324503,2.2981696633117945,0.30406203763449285,0.11920529801324503,0.8807947019867549,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,5,sequence_mlp,0.15767634854771784,2.202838353915012,0.2610715144681854,0.15767634854771784,0.8423236514522822,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,6,sequence_mlp,0.21052631578947367,2.1316986908850226,0.20729272846141258,0.21052631578947367,0.7894736842105263,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,7,sequence_mlp,0.17118997912317327,2.167748097090947,0.2557636186852953,0.17118997912317327,0.8288100208768268,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,8,sequence_mlp,0.19308943089430894,2.091733579146311,0.21576697772335077,0.19308943089430894,0.806910569105691,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,4,small_sequence_transformer,0.11920529801324503,2.2981696633117945,0.30406203763449285,0.11920529801324503,0.8807947019867549,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,5,small_sequence_transformer,0.15767634854771784,2.202838353915012,0.2610715144681854,0.15767634854771784,0.8423236514522822,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,6,small_sequence_transformer,0.21052631578947367,2.1316986908850226,0.20729272846141258,0.21052631578947367,0.7894736842105263,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,7,small_sequence_transformer,0.17118997912317327,2.167748097090947,0.2557636186852953,0.17118997912317327,0.8288100208768268,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,8,small_sequence_transformer,0.19308943089430894,2.091733579146311,0.21576697772335077,0.19308943089430894,0.806910569105691,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,4,low_rank_context_adapter,0.24061810154525387,2.1039697078552706,0.18223727549210117,0.24061810154525387,0.7593818984547461,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,5,low_rank_context_adapter,0.13278008298755187,2.2381382175550817,0.2859677800283513,0.13278008298755187,0.8672199170124482,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,6,low_rank_context_adapter,0.19635627530364372,2.206336430008985,0.22146276894724248,0.19635627530364372,0.8036437246963563,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,7,low_rank_context_adapter,0.1440501043841336,2.1480911005235086,0.28290349342433496,0.1440501043841336,0.8559498956158664,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,8,low_rank_context_adapter,0.16260162601626016,2.1597619710258633,0.24625478260139955,0.16260162601626016,0.8373983739837398,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,4,lookup_table_diagnostic,0.11037527593818984,2.31634086138747,0.3124801010991652,0.11037527593818984,0.8896247240618101,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,5,lookup_table_diagnostic,0.18464730290456433,2.185264037241369,0.23410056011133892,0.18464730290456433,0.8153526970954357,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,6,lookup_table_diagnostic,0.1659919028340081,2.165179947844255,0.2518271414168781,0.1659919028340081,0.8340080971659919,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,7,lookup_table_diagnostic,0.15031315240083507,2.176857427916815,0.27664044540763355,0.15031315240083507,0.8496868475991649,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s4,S3,4,8,lookup_table_diagnostic,0.15853658536585366,2.1627325779712794,0.2527773159509305,0.15853658536585366,0.8414634146341463,102,1200,True,c133c6ed84b0922345c0be69ac3b7782d8054aa065407e626debee5ab1af3b0a
S3_s5,S3,5,4,twistedmerge_structured_action,1.0,0.9015719738682755,0.5757368367915501,1.0,0.0,0,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,5,twistedmerge_structured_action,1.0,0.9028889027998448,0.5751096622796551,1.0,0.0,0,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,6,twistedmerge_structured_action,1.0,0.8900040389957473,0.5726452083597732,1.0,0.0,0,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,7,twistedmerge_structured_action,1.0,0.9074120178722149,0.5785836769502781,1.0,0.0,0,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,8,twistedmerge_structured_action,1.0,0.9231969195496571,0.5844801579712433,1.0,0.0,0,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,4,generic_mixture_of_experts,0.17970401691331925,2.120136489374642,0.24455914629513065,0.17970401691331925,0.8202959830866807,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,5,generic_mixture_of_experts,0.16299559471365638,2.1669111431522645,0.2618947430066886,0.16299559471365638,0.8370044052863436,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,6,generic_mixture_of_experts,0.16115702479338842,2.1886764467463875,0.2661977668468383,0.16115702479338842,0.8388429752066116,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,7,generic_mixture_of_experts,0.14595660749506903,2.205990094365008,0.2754597155546528,0.14595660749506903,0.854043392504931,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,8,generic_mixture_of_experts,0.13692946058091288,2.205186429949319,0.2785903814478438,0.13692946058091288,0.8630705394190872,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,4,learned_matrix_action,0.17970401691331925,2.120136489374642,0.24455914629513065,0.17970401691331925,0.8202959830866807,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,5,learned_matrix_action,0.16299559471365638,2.1669111431522645,0.2618947430066886,0.16299559471365638,0.8370044052863436,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,6,learned_matrix_action,0.16115702479338842,2.1886764467463875,0.2661977668468383,0.16115702479338842,0.8388429752066116,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,7,learned_matrix_action,0.14595660749506903,2.205990094365008,0.2754597155546528,0.14595660749506903,0.854043392504931,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,8,learned_matrix_action,0.13692946058091288,2.205186429949319,0.2785903814478438,0.13692946058091288,0.8630705394190872,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,4,sequence_mlp,0.11205073995771671,2.2603584507350005,0.3122124232507332,0.11205073995771671,0.8879492600422833,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,5,sequence_mlp,0.13215859030837004,2.243377339481944,0.29273174741197494,0.13215859030837004,0.8678414096916299,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,6,sequence_mlp,0.1756198347107438,2.1894398668798623,0.25173495692948294,0.1756198347107438,0.8243801652892562,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,7,sequence_mlp,0.21301775147928995,2.084308681248466,0.2083985715704319,0.21301775147928995,0.7869822485207101,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,8,sequence_mlp,0.13278008298755187,2.2479968241984656,0.28273975904120485,0.13278008298755187,0.8672199170124482,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,4,small_sequence_transformer,0.11205073995771671,2.2603584507350005,0.3122124232507332,0.11205073995771671,0.8879492600422833,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,5,small_sequence_transformer,0.13215859030837004,2.243377339481944,0.29273174741197494,0.13215859030837004,0.8678414096916299,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,6,small_sequence_transformer,0.1756198347107438,2.1894398668798623,0.25173495692948294,0.1756198347107438,0.8243801652892562,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,7,small_sequence_transformer,0.21301775147928995,2.084308681248466,0.2083985715704319,0.21301775147928995,0.7869822485207101,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,8,small_sequence_transformer,0.13278008298755187,2.2479968241984656,0.28273975904120485,0.13278008298755187,0.8672199170124482,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,4,low_rank_context_adapter,0.17970401691331925,2.120136489374642,0.24455914629513065,0.17970401691331925,0.8202959830866807,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,5,low_rank_context_adapter,0.16299559471365638,2.1669111431522645,0.2618947430066886,0.16299559471365638,0.8370044052863436,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,6,low_rank_context_adapter,0.16115702479338842,2.1886764467463875,0.2661977668468383,0.16115702479338842,0.8388429752066116,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,7,low_rank_context_adapter,0.14595660749506903,2.205990094365008,0.2754597155546528,0.14595660749506903,0.854043392504931,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,8,low_rank_context_adapter,0.13692946058091288,2.205186429949319,0.2785903814478438,0.13692946058091288,0.8630705394190872,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,4,lookup_table_diagnostic,0.11205073995771671,2.2424995675089474,0.3122124232507332,0.11205073995771671,0.8879492600422833,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,5,lookup_table_diagnostic,0.1828193832599119,2.106425700752308,0.24207095446043309,0.1828193832599119,0.8171806167400881,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,6,lookup_table_diagnostic,0.13636363636363635,2.222671090643837,0.29099115527659036,0.13636363636363635,0.8636363636363636,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,7,lookup_table_diagnostic,0.16173570019723865,2.1334535003020436,0.25968062285248317,0.16173570019723865,0.8382642998027613,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s5,S3,5,8,lookup_table_diagnostic,0.15975103734439833,2.1394934732910005,0.25576880468435836,0.15975103734439833,0.8402489626556017,102,1200,True,bb3ef3ec4e800fe74cebc5977c05404729b9b5864061d19b8f13441edd8ccc5d
S3_s6,S3,6,4,twistedmerge_structured_action,1.0,0.9095409380704021,0.5766757198797194,1.0,0.0,0,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,5,twistedmerge_structured_action,1.0,0.9186739170958089,0.5856333836436488,1.0,0.0,0,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,6,twistedmerge_structured_action,1.0,0.9081182017129046,0.5777921617867958,1.0,0.0,0,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,7,twistedmerge_structured_action,1.0,0.8969319882023392,0.5735916093335103,1.0,0.0,0,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,8,twistedmerge_structured_action,1.0,0.8998833895723785,0.5752325328681375,1.0,0.0,0,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,4,generic_mixture_of_experts,0.10714285714285714,2.2725484392323794,0.31618142297742347,0.10714285714285714,0.8928571428571429,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,5,generic_mixture_of_experts,0.19130434782608696,2.0798653666903237,0.22306226853026426,0.19130434782608696,0.808695652173913,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,6,generic_mixture_of_experts,0.1645021645021645,2.184740376605142,0.25770567371103953,0.1645021645021645,0.8354978354978355,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,7,generic_mixture_of_experts,0.15966386554621848,2.168697789905903,0.26707142758140284,0.15966386554621848,0.8403361344537815,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,8,generic_mixture_of_experts,0.1606425702811245,2.215736580151584,0.2645924709644564,0.1606425702811245,0.8393574297188755,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,4,learned_matrix_action,0.10714285714285714,2.2725484392323794,0.31618142297742347,0.10714285714285714,0.8928571428571429,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,5,learned_matrix_action,0.19130434782608696,2.0798653666903237,0.22306226853026426,0.19130434782608696,0.808695652173913,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,6,learned_matrix_action,0.1645021645021645,2.184740376605142,0.25770567371103953,0.1645021645021645,0.8354978354978355,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,7,learned_matrix_action,0.15966386554621848,2.168697789905903,0.26707142758140284,0.15966386554621848,0.8403361344537815,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,8,learned_matrix_action,0.1606425702811245,2.215736580151584,0.2645924709644564,0.1606425702811245,0.8393574297188755,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,4,sequence_mlp,0.19444444444444445,2.159970792180679,0.22887983567583614,0.19444444444444445,0.8055555555555556,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,5,sequence_mlp,0.17608695652173914,2.151480689565579,0.23827965983461208,0.17608695652173914,0.8239130434782609,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,6,sequence_mlp,0.19047619047619047,2.1613331636653776,0.23173164773701355,0.19047619047619047,0.8095238095238095,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,7,sequence_mlp,0.17857142857142858,2.165150978558571,0.2478369620950613,0.17857142857142858,0.8214285714285714,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,8,sequence_mlp,0.14859437751004015,2.13981596565244,0.27617308962182247,0.14859437751004015,0.8514056224899599,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,4,small_sequence_transformer,0.19444444444444445,2.159970792180679,0.22887983567583614,0.19444444444444445,0.8055555555555556,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,5,small_sequence_transformer,0.17608695652173914,2.151480689565579,0.23827965983461208,0.17608695652173914,0.8239130434782609,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,6,small_sequence_transformer,0.19047619047619047,2.1613331636653776,0.23173164773701355,0.19047619047619047,0.8095238095238095,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,7,small_sequence_transformer,0.17857142857142858,2.165150978558571,0.2478369620950613,0.17857142857142858,0.8214285714285714,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,8,small_sequence_transformer,0.14859437751004015,2.13981596565244,0.27617308962182247,0.14859437751004015,0.8514056224899599,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,4,low_rank_context_adapter,0.10714285714285714,2.2725484392323794,0.31618142297742347,0.10714285714285714,0.8928571428571429,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
S3_s6,S3,6,5,low_rank_context_adapter,0.19130434782608696,2.0798653666903237,0.22306226853026426,0.19130434782608696,0.808695652173913,102,1200,True,5f073eefd5f536bdbfb7afb2ed24d33be8d96f3aa41f0a45b527e5f0e9ca731d
