setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,max_train_samples,max_test_samples,dataset_seed,val_fraction,n_validation_examples,n_test_examples,checkpoint_source,method,candidate_set,n_candidates,selected_candidate_indices_json,selected_candidate_labels_json,selected_candidate_families_json,selected_candidate_count,selected_extra_capacity_count,selected_nonlocal_candidate_count,final_selected_candidate_label,final_selected_candidate_family,final_selected_candidate_type,val_accuracy,val_loss,test_accuracy,test_loss,test_used_for_selection,is_single_model,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,parameter_multiplier,inference_multiplier,delta_test_accuracy_vs_ordinary_greedy,delta_val_accuracy_vs_ordinary_greedy,ordinary_greedy_test_accuracy,ordinary_greedy_val_accuracy
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3029,fashion_mnist,mlp2,3,128,none,activation,3029,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N3_W128_none_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.86,0.42335091018676757,0.832,0.4848084617137909,False,True,False,True,1.0,1.0,0.0,0.0,0.832,0.86
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3000,fashion_mnist,mlp2,4,128,input_noise,activation,3000,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8585,0.43596298599243166,0.826,0.4957885450363159,False,True,False,True,1.0,1.0,0.0,0.0,0.826,0.8585
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3000,fashion_mnist,mlp2,4,128,input_noise,activation,3000,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8585,0.43596299362182617,0.826,0.49578854804039,False,True,False,True,1.0,1.0,0.0,0.0,0.826,0.8585
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3001,fashion_mnist,mlp2,4,128,input_noise,activation,3001,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8555,0.4399575271606445,0.8262,0.4974233118057251,False,True,False,True,1.0,1.0,0.0,0.0,0.8262,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3001,fashion_mnist,mlp2,4,128,input_noise,activation,3001,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8555,0.4399575252532959,0.8262,0.497423313331604,False,True,False,True,1.0,1.0,0.0,0.0,0.8262,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3002,fashion_mnist,mlp2,4,128,input_noise,activation,3002,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8575,0.4336939754486084,0.833,0.48729101390838625,False,True,False,True,1.0,1.0,0.0,0.0,0.833,0.8575
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3002,fashion_mnist,mlp2,4,128,input_noise,activation,3002,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8575,0.43369397926330566,0.833,0.4872910130500793,False,True,False,True,1.0,1.0,0.0,0.0,0.833,0.8575
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3003,fashion_mnist,mlp2,4,128,input_noise,activation,3003,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8525,0.4409570426940918,0.825,0.5007463121414184,False,True,False,True,1.0,1.0,0.0,0.0,0.825,0.8525
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3003,fashion_mnist,mlp2,4,128,input_noise,activation,3003,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8525,0.4409570426940918,0.825,0.5007463060379028,False,True,False,True,1.0,1.0,0.0,0.0,0.825,0.8525
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3004,fashion_mnist,mlp2,4,128,input_noise,activation,3004,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.859,0.44105675506591796,0.8282,0.49525505466461184,False,True,False,True,1.0,1.0,0.0,0.0,0.8282,0.859
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3004,fashion_mnist,mlp2,4,128,input_noise,activation,3004,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.859,0.44105676078796385,0.8282,0.49525506148338316,False,True,False,True,1.0,1.0,0.0,0.0,0.8282,0.859
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3005,fashion_mnist,mlp2,4,128,input_noise,activation,3005,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8545,0.43709831809997557,0.826,0.4950117467403412,False,True,False,True,1.0,1.0,0.0,0.0,0.826,0.8545
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3005,fashion_mnist,mlp2,4,128,input_noise,activation,3005,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8545,0.43709831619262696,0.826,0.4950117482662201,False,True,False,True,1.0,1.0,0.0,0.0,0.826,0.8545
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3006,fashion_mnist,mlp2,4,128,input_noise,activation,3006,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.852,0.4417975788116455,0.8212,0.4998273931503296,False,True,False,True,1.0,1.0,0.0,0.0,0.8212,0.852
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3006,fashion_mnist,mlp2,4,128,input_noise,activation,3006,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.852,0.4417975826263428,0.8212,0.49982738485336303,False,True,False,True,1.0,1.0,0.0,0.0,0.8212,0.852
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3007,fashion_mnist,mlp2,4,128,input_noise,activation,3007,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.851,0.4409928321838379,0.8262,0.495376331281662,False,True,False,True,1.0,1.0,0.0,0.0,0.8262,0.851
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3007,fashion_mnist,mlp2,4,128,input_noise,activation,3007,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.851,0.44099284172058106,0.8262,0.4953763389587402,False,True,False,True,1.0,1.0,0.0,0.0,0.8262,0.851
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3008,fashion_mnist,mlp2,4,128,input_noise,activation,3008,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.853,0.4378092803955078,0.8258,0.4938092028141022,False,True,False,True,1.0,1.0,0.0,0.0,0.8258,0.853
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3008,fashion_mnist,mlp2,4,128,input_noise,activation,3008,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.853,0.4378092803955078,0.8258,0.4938091965675354,False,True,False,True,1.0,1.0,0.0,0.0,0.8258,0.853
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3009,fashion_mnist,mlp2,4,128,input_noise,activation,3009,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8515,0.44369769287109373,0.8252,0.49849371113777163,False,True,False,True,1.0,1.0,0.0,0.0,0.8252,0.8515
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3009,fashion_mnist,mlp2,4,128,input_noise,activation,3009,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8515,0.4436976909637451,0.8252,0.4984937088489532,False,True,False,True,1.0,1.0,0.0,0.0,0.8252,0.8515
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3010,fashion_mnist,mlp2,4,128,input_noise,activation,3010,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8575,0.43633037757873533,0.8268,0.4922469024658203,False,True,False,True,1.0,1.0,0.0,0.0,0.8268,0.8575
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3010,fashion_mnist,mlp2,4,128,input_noise,activation,3010,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8575,0.43633036613464354,0.8268,0.49224689416885375,False,True,False,True,1.0,1.0,0.0,0.0,0.8268,0.8575
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3011,fashion_mnist,mlp2,4,128,input_noise,activation,3011,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8545,0.43817366409301756,0.827,0.4959143884658814,False,True,False,True,1.0,1.0,0.0,0.0,0.827,0.8545
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3011,fashion_mnist,mlp2,4,128,input_noise,activation,3011,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,"[9,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.8545,0.43817366409301756,0.827,0.4959143884658814,False,True,False,True,1.0,1.0,0.0,0.0,0.827,0.8545
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3012,fashion_mnist,mlp2,4,128,input_noise,activation,3012,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8555,0.434016975402832,0.827,0.48813033237457276,False,True,False,True,1.0,1.0,0.0,0.0,0.827,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3012,fashion_mnist,mlp2,4,128,input_noise,activation,3012,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8555,0.4340169696807861,0.827,0.48813032922744753,False,True,False,True,1.0,1.0,0.0,0.0,0.827,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3013,fashion_mnist,mlp2,4,128,input_noise,activation,3013,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.857,0.4370020503997803,0.8288,0.48985045776367186,False,True,False,True,1.0,1.0,0.0,0.0,0.8288,0.857
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3013,fashion_mnist,mlp2,4,128,input_noise,activation,3013,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.857,0.4370020523071289,0.8288,0.48985044927597043,False,True,False,True,1.0,1.0,0.0,0.0,0.8288,0.857
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3014,fashion_mnist,mlp2,4,128,input_noise,activation,3014,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8585,0.4375404987335205,0.825,0.4972179369449615,False,True,False,True,1.0,1.0,0.0,0.0,0.825,0.8585
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3014,fashion_mnist,mlp2,4,128,input_noise,activation,3014,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8585,0.437540506362915,0.825,0.49721793990135194,False,True,False,True,1.0,1.0,0.0,0.0,0.825,0.8585
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3015,fashion_mnist,mlp2,4,128,input_noise,activation,3015,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8555,0.44445611763000487,0.824,0.5034272226333618,False,True,False,True,1.0,1.0,0.0,0.0,0.824,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3015,fashion_mnist,mlp2,4,128,input_noise,activation,3015,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8555,0.44445611572265625,0.824,0.5034272203445435,False,True,False,True,1.0,1.0,0.0,0.0,0.824,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3016,fashion_mnist,mlp2,4,128,input_noise,activation,3016,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.856,0.43554823684692384,0.8272,0.49178496441841124,False,True,False,True,1.0,1.0,0.0,0.0,0.8272,0.856
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3016,fashion_mnist,mlp2,4,128,input_noise,activation,3016,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.856,0.43554824256896973,0.8272,0.4917849690914154,False,True,False,True,1.0,1.0,0.0,0.0,0.8272,0.856
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3017,fashion_mnist,mlp2,4,128,input_noise,activation,3017,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8565,0.4328673686981201,0.828,0.49067265620231626,False,True,False,True,1.0,1.0,0.0,0.0,0.828,0.8565
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3017,fashion_mnist,mlp2,4,128,input_noise,activation,3017,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8565,0.43286737823486326,0.828,0.4906726515293121,False,True,False,True,1.0,1.0,0.0,0.0,0.828,0.8565
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3018,fashion_mnist,mlp2,4,128,input_noise,activation,3018,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8555,0.43676377296447755,0.827,0.4950296932220459,False,True,False,True,1.0,1.0,0.0,0.0,0.827,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3018,fashion_mnist,mlp2,4,128,input_noise,activation,3018,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8555,0.43676377677917483,0.827,0.49502968783378604,False,True,False,True,1.0,1.0,0.0,0.0,0.827,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3019,fashion_mnist,mlp2,4,128,input_noise,activation,3019,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.853,0.43013743591308595,0.8262,0.490220711517334,False,True,False,True,1.0,1.0,0.0,0.0,0.8262,0.853
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3019,fashion_mnist,mlp2,4,128,input_noise,activation,3019,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.853,0.430137451171875,0.8262,0.49022071681022644,False,True,False,True,1.0,1.0,0.0,0.0,0.8262,0.853
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3020,fashion_mnist,mlp2,4,128,input_noise,activation,3020,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8595,0.4336688957214355,0.8266,0.4950408797264099,False,True,False,True,1.0,1.0,0.0,0.0,0.8266,0.8595
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3020,fashion_mnist,mlp2,4,128,input_noise,activation,3020,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8595,0.4336689033508301,0.8266,0.4950408874034882,False,True,False,True,1.0,1.0,0.0,0.0,0.8266,0.8595
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3021,fashion_mnist,mlp2,4,128,input_noise,activation,3021,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,4,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.8555,0.4380342979431152,0.8242,0.4990232274532318,False,True,False,True,1.0,1.0,0.0,0.0,0.8242,0.8555
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3021,fashion_mnist,mlp2,4,128,input_noise,activation,3021,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,30,[9],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.8555,0.4380342979431152,0.8242,0.49902322812080385,False,True,False,True,1.0,1.0,0.0,0.0,0.8242,0.8555
