setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,model_index,local_seed,val_loss,val_accuracy,test_loss,test_accuracy,checkpoint_saved,checkpoint_path,checkpoint_metadata_json
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4219,mnist,mlp,3,128,input_noise,monomial_activation,4219,1,10267,0.2836603651046753,0.9105,0.36340430450439454,0.8915,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4219,""gamma"":0.5,""local_seed"":10267,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4219,mnist,mlp,3,128,input_noise,monomial_activation,4219,2,11276,0.30022899341583253,0.907,0.3766547908782959,0.886,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4219,""gamma"":0.5,""local_seed"":11276,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4220,mnist,mlp,3,128,input_noise,monomial_activation,4220,0,9259,0.24312318420410156,0.928,0.3225985221862793,0.9095,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4220,""gamma"":0.5,""local_seed"":9259,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4220,mnist,mlp,3,128,input_noise,monomial_activation,4220,1,10268,0.27380239772796633,0.9165,0.35587793922424316,0.891,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4220,""gamma"":0.5,""local_seed"":10268,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4220,mnist,mlp,3,128,input_noise,monomial_activation,4220,2,11277,0.29763199615478514,0.908,0.36978734493255616,0.892,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4220,""gamma"":0.5,""local_seed"":11277,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4221,mnist,mlp,3,128,input_noise,monomial_activation,4221,0,9260,0.23579297924041748,0.9275,0.3188712043762207,0.9105,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4221,""gamma"":0.5,""local_seed"":9260,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4221,mnist,mlp,3,128,input_noise,monomial_activation,4221,1,10269,0.2777535886764526,0.913,0.3529120655059814,0.898,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4221,""gamma"":0.5,""local_seed"":10269,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4221,mnist,mlp,3,128,input_noise,monomial_activation,4221,2,11278,0.30758879852294924,0.903,0.3816907148361206,0.8865,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4221,""gamma"":0.5,""local_seed"":11278,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4222,mnist,mlp,3,128,input_noise,monomial_activation,4222,0,9261,0.24504257678985597,0.927,0.32496087646484373,0.907,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4222,""gamma"":0.5,""local_seed"":9261,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4222,mnist,mlp,3,128,input_noise,monomial_activation,4222,1,10270,0.2673074865341187,0.9175,0.3437368431091309,0.902,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4222,""gamma"":0.5,""local_seed"":10270,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4222,mnist,mlp,3,128,input_noise,monomial_activation,4222,2,11279,0.30659546279907224,0.9035,0.38550266647338866,0.8825,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4222,""gamma"":0.5,""local_seed"":11279,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4223,mnist,mlp,3,128,input_noise,monomial_activation,4223,0,9262,0.240338529586792,0.9275,0.31934776782989505,0.909,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4223,""gamma"":0.5,""local_seed"":9262,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4223,mnist,mlp,3,128,input_noise,monomial_activation,4223,1,10271,0.2801125326156616,0.914,0.3584610538482666,0.8945,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4223,""gamma"":0.5,""local_seed"":10271,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4223,mnist,mlp,3,128,input_noise,monomial_activation,4223,2,11280,0.3007353572845459,0.907,0.37348325061798093,0.8895,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4223,""gamma"":0.5,""local_seed"":11280,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4224,mnist,mlp,3,128,input_noise,monomial_activation,4224,0,9263,0.23858302402496337,0.929,0.3225407209396362,0.9085,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4224,""gamma"":0.5,""local_seed"":9263,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4224,mnist,mlp,3,128,input_noise,monomial_activation,4224,1,10272,0.27659485626220703,0.914,0.35663271141052244,0.896,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4224,""gamma"":0.5,""local_seed"":10272,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4224,mnist,mlp,3,128,input_noise,monomial_activation,4224,2,11281,0.29713496685028074,0.907,0.3678173675537109,0.891,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4224,""gamma"":0.5,""local_seed"":11281,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4225,mnist,mlp,3,128,input_noise,monomial_activation,4225,0,9264,0.24789089965820313,0.926,0.3282917184829712,0.9085,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4225,""gamma"":0.5,""local_seed"":9264,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4225,mnist,mlp,3,128,input_noise,monomial_activation,4225,1,10273,0.2708338813781738,0.9195,0.3538403778076172,0.897,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4225,""gamma"":0.5,""local_seed"":10273,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4225,mnist,mlp,3,128,input_noise,monomial_activation,4225,2,11282,0.3061835289001465,0.9025,0.3782715148925781,0.8865,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4225,""gamma"":0.5,""local_seed"":11282,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4226,mnist,mlp,3,128,input_noise,monomial_activation,4226,0,9265,0.238784592628479,0.9285,0.317840726852417,0.91,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4226,""gamma"":0.5,""local_seed"":9265,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4226,mnist,mlp,3,128,input_noise,monomial_activation,4226,1,10274,0.27390237712860105,0.915,0.353403564453125,0.902,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4226,""gamma"":0.5,""local_seed"":10274,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4226,mnist,mlp,3,128,input_noise,monomial_activation,4226,2,11283,0.29942827701568603,0.906,0.37321002197265624,0.89,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4226,""gamma"":0.5,""local_seed"":11283,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4227,mnist,mlp,3,128,input_noise,monomial_activation,4227,0,9266,0.2412339506149292,0.926,0.31977861309051514,0.9105,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4227,""gamma"":0.5,""local_seed"":9266,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4227,mnist,mlp,3,128,input_noise,monomial_activation,4227,1,10275,0.2577465229034424,0.9235,0.33446965408325197,0.903,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4227,""gamma"":0.5,""local_seed"":10275,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4227,mnist,mlp,3,128,input_noise,monomial_activation,4227,2,11284,0.306830961227417,0.905,0.3844148216247559,0.886,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4227,""gamma"":0.5,""local_seed"":11284,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4228,mnist,mlp,3,128,input_noise,monomial_activation,4228,0,9267,0.24490043354034424,0.926,0.32158126640319823,0.9075,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4228,""gamma"":0.5,""local_seed"":9267,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4228,mnist,mlp,3,128,input_noise,monomial_activation,4228,1,10276,0.26649773788452147,0.9195,0.3452710475921631,0.898,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4228,""gamma"":0.5,""local_seed"":10276,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4228,mnist,mlp,3,128,input_noise,monomial_activation,4228,2,11285,0.3264037666320801,0.896,0.39625557041168213,0.877,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4228,""gamma"":0.5,""local_seed"":11285,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4229,mnist,mlp,3,128,input_noise,monomial_activation,4229,0,9268,0.2444595527648926,0.926,0.322048225402832,0.908,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4229,""gamma"":0.5,""local_seed"":9268,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4229,mnist,mlp,3,128,input_noise,monomial_activation,4229,1,10277,0.2804465456008911,0.912,0.3613747663497925,0.8955,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4229,""gamma"":0.5,""local_seed"":10277,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N3_W128_input_noise_monomial_activation,mnist_mlp_N3_W128_input_noise_monomial_activation_seed4229,mnist,mlp,3,128,input_noise,monomial_activation,4229,2,11286,0.285963755607605,0.911,0.36279413890838624,0.897,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4229,""gamma"":0.5,""local_seed"":11286,""matching"":""monomial_activation"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp_N4_W64_none_monomial_weight,mnist_mlp_N4_W64_none_monomial_weight_seed4200,mnist,mlp,4,64,none,monomial_weight,4200,0,6972,0.2509162187576294,0.9245,0.3257236394882202,0.904,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4200,""gamma"":0.5,""local_seed"":6972,""matching"":""monomial_weight"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":64}"
mnist_mlp_N4_W64_none_monomial_weight,mnist_mlp_N4_W64_none_monomial_weight_seed4200,mnist,mlp,4,64,none,monomial_weight,4200,1,7981,0.2502519884109497,0.927,0.33078957176208496,0.9055,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4200,""gamma"":0.5,""local_seed"":7981,""matching"":""monomial_weight"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":64}"
mnist_mlp_N4_W64_none_monomial_weight,mnist_mlp_N4_W64_none_monomial_weight_seed4200,mnist,mlp,4,64,none,monomial_weight,4200,2,8990,0.2503747339248657,0.9235,0.3290051908493042,0.904,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4200,""gamma"":0.5,""local_seed"":8990,""matching"":""monomial_weight"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":64}"
mnist_mlp_N4_W64_none_monomial_weight,mnist_mlp_N4_W64_none_monomial_weight_seed4200,mnist,mlp,4,64,none,monomial_weight,4200,3,9999,0.24576935863494873,0.9225,0.32198469257354734,0.907,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4200,""gamma"":0.5,""local_seed"":9999,""matching"":""monomial_weight"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":3,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":64}"
mnist_mlp_N4_W64_none_monomial_weight,mnist_mlp_N4_W64_none_monomial_weight_seed4201,mnist,mlp,4,64,none,monomial_weight,4201,0,6973,0.25470326614379885,0.923,0.32829945945739747,0.904,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4201,""gamma"":0.5,""local_seed"":6973,""matching"":""monomial_weight"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":0,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":64}"
mnist_mlp_N4_W64_none_monomial_weight,mnist_mlp_N4_W64_none_monomial_weight_seed4201,mnist,mlp,4,64,none,monomial_weight,4201,1,7982,0.23984404182434083,0.9275,0.3153886547088623,0.91,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4201,""gamma"":0.5,""local_seed"":7982,""matching"":""monomial_weight"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":1,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":64}"
mnist_mlp_N4_W64_none_monomial_weight,mnist_mlp_N4_W64_none_monomial_weight_seed4201,mnist,mlp,4,64,none,monomial_weight,4201,2,8991,0.24934257030487061,0.919,0.3247574758529663,0.9075,False,,"{""architecture"":""mlp"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4201,""gamma"":0.5,""local_seed"":8991,""matching"":""monomial_weight"",""max_test_samples"":2000,""max_train_samples"":10000,""model_index"":2,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":64}"
