setting_id,run_id,seed,dataset,architecture,n_models,width,domain_shift,matching,candidate_rank,candidate_model_index,candidate_order,candidate_method,candidate_source,soup_indices_before,soup_indices_after,validation_accuracy_before,validation_loss_before,candidate_soup_validation_accuracy,candidate_soup_validation_loss,validation_accuracy_margin_after_minus_before,validation_loss_margin_before_minus_after,accepted,decision_reason,decision_metric,decision_metric_source,candidate_soup_validation_metric_logged,algorithm_implied_decision,test_used_for_selection,is_final_selection,final_selection_indices,final_selection_candidate_rank,final_test_accuracy,final_test_loss,test_metric_role,checkpoint_source,run_source
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3013,3013,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.871,0.3868387050628662,0.561,1.2424865646362304,-0.30999999999999994,-0.8556478595733642,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3013_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3013,3013,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.871,0.3868387050628662,0.5335,1.2101007308959961,-0.3375,-0.8232620258331299,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3013_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3013,3013,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.871,0.3868387050628662,0.462,1.347643585205078,-0.409,-0.9608048801422119,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3013_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3014,3014,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8665,0.39791254997253417,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.825,0.4972179369449615,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3014_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3014,3014,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8665,0.39791254997253417,0.532,1.272428337097168,-0.3345,-0.8745157871246338,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3014_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3014,3014,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8665,0.39791254997253417,0.4425,1.4599177703857422,-0.42400000000000004,-1.062005220413208,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3014_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3014,3014,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8665,0.39791254997253417,0.607,1.2573354721069336,-0.25950000000000006,-0.8594229221343994,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3014_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3015,3015,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8645,0.39681139850616454,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.824,0.5034272226333618,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3015_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3015,3015,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8645,0.39681139850616454,0.619,1.1056057052612305,-0.24550000000000005,-0.7087943067550659,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3015_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3015,3015,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8645,0.39681139850616454,0.658,1.1565146408081055,-0.20650000000000002,-0.759703242301941,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3015_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3015,3015,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8645,0.39681139850616454,0.492,1.3657540245056152,-0.37250000000000005,-0.9689426259994507,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3015_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3016,3016,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8685,0.3899503650665283,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.8272,0.49178496441841124,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3016_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3016,3016,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8685,0.3899503650665283,0.5575,1.243412212371826,-0.31100000000000005,-0.8534618473052977,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3016_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3016,3016,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8685,0.3899503650665283,0.62,1.228141227722168,-0.24850000000000005,-0.8381908626556396,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3016_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3016,3016,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8685,0.3899503650665283,0.3885,1.5633045043945313,-0.48000000000000004,-1.173354139328003,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3016_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3017,3017,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8695,0.3860897903442383,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.828,0.49067265620231626,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3017_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3017,3017,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8695,0.3860897903442383,0.5705,1.2247901725769044,-0.29900000000000004,-0.8387003822326661,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3017_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3017,3017,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8695,0.3860897903442383,0.604,1.232607795715332,-0.26550000000000007,-0.8465180053710938,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3017_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3017,3017,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8695,0.3860897903442383,0.5245,1.264802619934082,-0.3450000000000001,-0.8787128295898438,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3017_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3018,3018,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.87,0.3889652318954468,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.827,0.4950296932220459,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3018_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3018,3018,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.87,0.3889652318954468,0.355,1.4857777633666993,-0.515,-1.0968125314712525,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3018_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3018,3018,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.87,0.3889652318954468,0.556,1.2908867073059083,-0.31399999999999995,-0.9019214754104614,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3018_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3018,3018,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.87,0.3889652318954468,0.635,1.1748691215515137,-0.235,-0.7859038896560668,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3018_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3019,3019,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8695,0.3856884250640869,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.8262,0.490220711517334,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3019_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3019,3019,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8695,0.3856884250640869,0.4275,1.3036982612609864,-0.44200000000000006,-0.9180098361968996,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3019_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3019,3019,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8695,0.3856884250640869,0.5385,1.3709245376586914,-0.33100000000000007,-0.9852361125946045,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3019_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3019,3019,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8695,0.3856884250640869,0.436,1.4500226402282714,-0.43350000000000005,-1.0643342151641846,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3019_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3020,3020,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8705,0.3918824291229248,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.8266,0.4950408797264099,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3020_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3020,3020,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8705,0.3918824291229248,0.5945,1.1911868934631347,-0.276,-0.7993044643402099,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3020_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3020,3020,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8705,0.3918824291229248,0.577,1.333101058959961,-0.2935000000000001,-0.9412186298370362,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3020_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3020,3020,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8705,0.3918824291229248,0.5985,1.17901762008667,-0.272,-0.7871351909637452,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3020_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3021,3021,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8685,0.39251094627380373,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.8242,0.4990232274532318,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3021_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3021,3021,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8685,0.39251094627380373,0.6275,1.1658097534179688,-0.2410000000000001,-0.7732988071441651,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3021_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3021,3021,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8685,0.39251094627380373,0.717,1.089069637298584,-0.15150000000000008,-0.6965586910247803,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3021_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3021,3021,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8685,0.39251094627380373,0.5305,1.315589813232422,-0.3380000000000001,-0.9230788669586183,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3021_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3022,3022,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8715,0.37925157928466796,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.8286,0.48717916007041934,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3022_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3022,3022,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8715,0.37925157928466796,0.3545,1.5835868530273438,-0.5170000000000001,-1.2043352737426758,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3022_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3022,3022,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8715,0.37925157928466796,0.554,1.354902919769287,-0.3175,-0.975651340484619,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3022_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3022,3022,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8715,0.37925157928466796,0.6785,1.0842054977416993,-0.19300000000000006,-0.7049539184570313,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3022_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3023,3023,fashion_mnist,mlp2,4,128,input_noise,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.8725,0.3843638801574707,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.8252,0.4897595801353455,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3023_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3023,3023,fashion_mnist,mlp2,4,128,input_noise,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8725,0.3843638801574707,0.453,1.4362656021118163,-0.41950000000000004,-1.0519017219543456,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3023_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3023,3023,fashion_mnist,mlp2,4,128,input_noise,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8725,0.3843638801574707,0.6125,1.2153628463745116,-0.26,-0.830998966217041,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3023_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_input_noise_activation,fashion_mnist_mlp2_N4_W128_input_noise_activation_seed3023,3023,fashion_mnist,mlp2,4,128,input_noise,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.8725,0.3843638801574707,0.511,1.2878247566223144,-0.36150000000000004,-0.9034608764648437,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_input_noise_activation/seed3023_model3.pt,checkpointed_fixed_setting_verification
